source,desc,alpha,rho,n_params,note
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,positive,0.05,-0.004906491756760001,500.21,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,positive,0.01,0.0369866208878588,48.2,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,positive,0.01,-0.014681511162826205,48.2,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,positive,0.005,0.0308927962165258,17.54,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,positive,0.005,-0.020775335834159202,17.54,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,positive,0.001,0.017390175138954,2.06,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_agreeableness_average_fu2,positive,0.001,-0.03427795691173101,2.06,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,all,0.0025118864315095,0.0294340626259162,176.82999999999998,max rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,all,0.1,-0.0079636976155309,7907.539999999999,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,all,0.1,-0.0373977602414471,7907.539999999999,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,all,0.05,0.0004862546406709,4265.04,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,all,0.05,-0.0289478079852453,4265.04,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,all,0.01,0.0138859770656613,807.4300000000001,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,all,0.01,-0.015548085560254901,807.4300000000001,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,all,0.005,0.0248003320302107,376.12,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,all,0.005,-0.004633730595705501,376.12,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,all,0.001,0.0247888850664533,63.59,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,all,0.001,-0.0046451775594629,63.59,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,negative,0.0025118864315095,0.0320411082147816,111.01,max rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,negative,0.1,0.0026976575085632,4325.07,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,negative,0.1,-0.0293434507062184,4325.07,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,negative,0.05,0.0096579262927194,2397.3900000000003,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,negative,0.05,-0.0223831819220622,2397.3900000000003,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,negative,0.01,0.0204062829833227,479.17,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,negative,0.01,-0.011634825231458902,479.17,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,negative,0.005,0.0256643496877105,228.35,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,negative,0.005,-0.006376758527071102,228.35,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,negative,0.001,0.0289995978838752,41.34,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,negative,0.001,-0.0030415103309064002,41.34,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,positive,0.0019952623149688,0.0165076049735506,50.29,max rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,positive,0.1,-0.0159865648931837,3582.47,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,positive,0.1,-0.0324941698667343,3582.47,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,positive,0.05,-0.0099602015465592,1867.65,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,positive,0.05,-0.0264678065201098,1867.65,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,positive,0.01,0.0014875707958335,328.26,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,positive,0.01,-0.0150200341777171,328.26,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,positive,0.005,0.0116943086743231,147.77,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,positive,0.005,-0.0048132962992275,147.77,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,positive,0.001,0.0089325926347084,22.25,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_conscientiousness_average_fu2,positive,0.001,-0.0075750123388422,22.25,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,all,0.0079432823472428,-0.0018624582158565,51.75,max rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,all,0.1,-0.052390173043238,2261.42,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,all,0.1,-0.050527714827381505,2261.42,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,all,0.05,-0.0430370618551202,822.47,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,all,0.05,-0.0411746036392637,822.47,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,all,0.01,-0.0041192904504337,72.95,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,all,0.01,-0.0022568322345772,72.95,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,all,0.005,-0.0072277479963072,26.48,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,all,0.005,-0.005365289780450699,26.48,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,all,0.001,-0.032510521506749,2.31,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,all,0.001,-0.030648063290892497,2.31,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,negative,0.005,0.0353345132158423,12.07,max rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,negative,0.1,-0.0428917128037799,976.88,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,negative,0.1,-0.0782262260196222,976.88,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,negative,0.05,-0.0306112430982557,343.53000000000003,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,negative,0.05,-0.06594575631409799,343.53000000000003,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,negative,0.01,0.0302447713587203,30.62,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,negative,0.01,-0.005089741857122,30.62,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,negative,0.005,0.0353345132158423,12.07,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,negative,0.005,0.0,12.07,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,negative,0.001,-0.0224229436218622,1.25,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,negative,0.001,-0.0577574568377045,1.25,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,positive,0.0079432823472428,-0.0281925659650909,29.33,max rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,positive,0.1,-0.0528143273091965,1284.54,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,positive,0.1,-0.024621761344105604,1284.54,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,positive,0.05,-0.0477839500178867,478.94,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,positive,0.05,-0.0195913840527958,478.94,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,positive,0.01,-0.0284618962005285,42.33,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,positive,0.01,-0.0002693302354376016,42.33,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,positive,0.005,-0.0418198869542967,14.41,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,positive,0.005,-0.013627320989205799,14.41,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,positive,0.001,-0.044803389215966,1.06,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_extraversion_average_fu2,positive,0.001,-0.016610823250875102,1.06,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,all,0.0251188643150957,0.1575837172263207,527.4399999999999,max rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,all,0.1,0.139544977981067,2727.79,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,all,0.1,-0.018038739245253704,2727.79,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,all,0.05,0.1513965712615745,1190.04,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,all,0.05,-0.006187145964746205,1190.04,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,all,0.01,0.1547731562025328,183.62,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,all,0.01,-0.0028105610237879053,183.62,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,all,0.005,0.143012882629468,83.12,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,all,0.005,-0.014570834596852683,83.12,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,all,0.001,0.0897212480690956,14.25,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,all,0.001,-0.0678624691572251,14.25,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,negative,0.0251188643150957,0.155514357114276,309.52,max rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,negative,0.1,0.1431375453521945,1450.92,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,negative,0.1,-0.012376811762081497,1450.92,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,negative,0.05,0.1514909007337057,665.52,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,negative,0.05,-0.004023456380570306,665.52,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,negative,0.01,0.1487509501056902,113.56,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,negative,0.01,-0.006763407008585798,113.56,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,negative,0.005,0.1368685832719734,52.720000000000006,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,negative,0.005,-0.018645773842302593,52.720000000000006,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,negative,0.001,0.0890731244815874,9.4,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,negative,0.001,-0.0664412326326886,9.4,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,positive,0.0158489319246111,0.1444787620155616,122.45,max rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,positive,0.1,0.1255844300760031,1276.87,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,positive,0.1,-0.0188943319395585,1276.87,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,positive,0.05,0.1391131674629744,524.52,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,positive,0.05,-0.0053655945525871995,524.52,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,positive,0.01,0.1372928315654037,70.06,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,positive,0.01,-0.00718593045015789,70.06,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,positive,0.005,0.1107751359823078,30.4,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,positive,0.005,-0.03370362603325379,30.4,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,positive,0.001,0.0155596014710198,4.85,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_neuroticism_average_fu2,positive,0.001,-0.12891916054454178,4.85,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,all,0.0199526231496887,0.0180414119216769,101.01,max rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,all,0.1,0.0105748201161709,1173.78,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,all,0.1,-0.007466591805506002,1173.78,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,all,0.05,0.0108466858062508,397.34,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,all,0.05,-0.007194726115426101,397.34,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,all,0.01,0.0081896181094036,38.82,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,all,0.01,-0.009851793812273302,38.82,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,all,0.005,-0.0109078675628318,15.72,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,all,0.005,-0.028949279484508702,15.72,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,all,0.001,-0.0322217616865232,2.29,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,all,0.001,-0.0502631736082001,2.29,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,negative,0.0251188643150957,0.0392894856498419,75.44,max rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,negative,0.1,0.0269809327889146,587.0600000000001,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,negative,0.1,-0.012308552860927302,587.0600000000001,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,negative,0.05,0.033432746294465,206.32,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,negative,0.05,-0.005856739355376901,206.32,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,negative,0.01,0.0117209680708545,20.96,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,negative,0.01,-0.0275685175789874,20.96,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,negative,0.005,-0.008938855208424,8.33,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,negative,0.005,-0.0482283408582659,8.33,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,negative,0.001,-0.0412255016387264,1.17,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,negative,0.001,-0.0805149872885683,1.17,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,positive,0.1584893192461113,-0.0048938381041912,1231.42,max rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,positive,0.1,-0.0059699166171709,586.72,fixed alpha 0.1
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,positive,0.1,-0.0010760785129796998,586.72,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,positive,0.05,-0.0232669107467857,191.02,fixed alpha 0.05
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,positive,0.05,-0.018373072642594503,191.02,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,positive,0.01,-0.0168678584531626,17.86,fixed alpha 0.01
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,positive,0.01,-0.0119740203489714,17.86,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,positive,0.005,-0.027667840905092,7.390000000000001,fixed alpha 0.005
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,positive,0.005,-0.0227740028009008,7.390000000000001,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,positive,0.001,-0.0398310002849219,1.12,fixed alpha 0.001
IMAGEN_mats_sst_bsl_neo_c_openness_average_fu2,positive,0.001,-0.034937162180730695,1.12,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,all,0.0158489319246111,0.1345625385867598,32.61,max rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,all,0.1,0.1122428197170497,529.87,fixed alpha 0.1
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,all,0.1,-0.022319718869710084,529.87,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,all,0.05,0.1222853815224838,167.49,fixed alpha 0.05
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,all,0.05,-0.012277157064275984,167.49,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,all,0.01,0.1329211760469608,18.74,fixed alpha 0.01
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,all,0.01,-0.0016413625397989906,18.74,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,all,0.005,0.1198897233809391,8.629999999999999,fixed alpha 0.005
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,all,0.005,-0.014672815205820686,8.629999999999999,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,all,0.001,0.0604212904257314,1.89,fixed alpha 0.001
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,all,0.001,-0.07414124816102839,1.89,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,negative,0.0251188643150957,0.1412139052791448,44.69,max rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,negative,0.1,0.1253811381617564,305.55,fixed alpha 0.1
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,negative,0.1,-0.015832767117388402,305.55,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,negative,0.05,0.1342787811004192,109.39,fixed alpha 0.05
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,negative,0.05,-0.006935124178725605,109.39,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,negative,0.01,0.1368280477821742,15.84,fixed alpha 0.01
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,negative,0.01,-0.004385857496970597,15.84,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,negative,0.005,0.1220322876101197,7.7,fixed alpha 0.005
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,negative,0.005,-0.019181617669025097,7.7,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,negative,0.001,0.06228167402448,1.7899999999999998,fixed alpha 0.001
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,negative,0.001,-0.0789322312546648,1.7899999999999998,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,positive,0.1584893192461113,0.0590034001386322,559.15,max rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,positive,0.1,0.0536593779211538,224.32,fixed alpha 0.1
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,positive,0.1,-0.0053440222174784,224.32,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,positive,0.05,0.039065795130037,58.1,fixed alpha 0.05
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,positive,0.05,-0.019937605008595198,58.1,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,positive,0.01,0.0221931622868899,2.9,fixed alpha 0.01
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,positive,0.01,-0.0368102378517423,2.9,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,positive,0.005,0.0047566309613729,0.93,fixed alpha 0.005
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,positive,0.005,-0.0542467691772593,0.93,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,positive,0.001,-0.0410027715192915,0.1,fixed alpha 0.001
IMAGEN_mats_sst_bsl_surps_c_anxiety_sensitivity_average_fu2,positive,0.001,-0.10000617165792369,0.1,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,all,0.0015848931924611,-0.0029221101513352,99.03,max rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,all,0.1,-0.0315612741680018,7258.860000000001,fixed alpha 0.1
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,all,0.1,-0.0286391640166666,7258.860000000001,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,all,0.05,-0.0277249574016751,4152.9800000000005,fixed alpha 0.05
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,all,0.05,-0.0248028472503399,4152.9800000000005,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,all,0.01,-0.0179746074235187,864.54,fixed alpha 0.01
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,all,0.01,-0.0150524972721835,864.54,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,all,0.005,-0.0126033392658784,396.46,fixed alpha 0.005
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,all,0.005,-0.0096812291145432,396.46,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,all,0.001,-0.0068739013447415,54.31,fixed alpha 0.001
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,all,0.001,-0.0039517911934063,54.31,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,negative,0.0006309573444801,0.001575961658635,16.65,max rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,negative,0.1,-0.0278112223426222,3663.05,fixed alpha 0.1
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,negative,0.1,-0.029387184001257203,3663.05,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,negative,0.05,-0.0242527558582308,2066.9700000000003,fixed alpha 0.05
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,negative,0.05,-0.0258287175168658,2066.9700000000003,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,negative,0.01,-0.0099155289402529,431.19,fixed alpha 0.01
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,negative,0.01,-0.0114914905988879,431.19,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,negative,0.005,-0.0072422872241964,202.03,fixed alpha 0.005
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,negative,0.005,-0.0088182488828314,202.03,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,negative,0.001,-0.0027592716764013,29.89,fixed alpha 0.001
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,negative,0.001,-0.0043352333350363,29.89,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,positive,0.0012589254117941,-0.0110798428761033,34.18,max rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,positive,0.1,-0.0291437569794447,3595.81,fixed alpha 0.1
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,positive,0.1,-0.0180639141033414,3595.81,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,positive,0.05,-0.0256165650240524,2086.01,fixed alpha 0.05
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,positive,0.05,-0.0145367221479491,2086.01,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,positive,0.01,-0.0213590571038614,433.35,fixed alpha 0.01
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,positive,0.01,-0.010279214227758099,433.35,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,positive,0.005,-0.0177283818216098,194.43,fixed alpha 0.005
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,positive,0.005,-0.0066485389455064985,194.43,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_bsl_surps_c_hopelessness_average_fu2,positive,0.001,-0.0183900039721688,24.42,fixed alpha 0.001
